label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.6924121975898743,0.7595942616462708,-7.649883286831027e-07,0.6156414151191711,0.6816103458404541,-0.0007122286478988826,0.5696924924850464,0.5848771929740906,0.0014129341579973698,0.5530312657356262,0.5000591278076172,-0.005384741351008415,0.5342893004417419,0.4311845600605011,-0.010229760780930519,0.6244780421257019,0.5183970928192139,0.0455356165766716,0.6072571277618408,0.45030710101127625,0.017722059041261673,0.5946544408798218,0.5074460506439209,-0.004861578810960054,0.5908613801002502,0.5680105686187744,-0.01426486112177372,0.6607300639152527,0.5216607451438904,0.033549826592206955,0.6377333402633667,0.4523315727710724,0.0029358549509197474,0.6264680027961731,0.5297520160675049,-0.014243309386074543,0.628422737121582,0.5967227220535278,-0.015813907608389854,0.6993640065193176,0.5308641195297241,0.015008119866251945,0.6724188327789307,0.46149176359176636,-0.01603425294160843,0.6589109897613525,0.5416138768196106,-0.014620240777730942,0.6612318754196167,0.6102182865142822,-0.0019182923715561628,0.743423342704773,0.5489065051078796,-0.004354369826614857,0.7104752659797668,0.48823538422584534,-0.023528452962636948,0.6929289102554321,0.5425063371658325,-0.01567775569856167,0.692905843257904,0.5977922677993774,-0.0020098432432860136
A,0.9055017828941345,0.39613282680511475,-2.936628220595594e-07,0.8266487121582031,0.33704981207847595,-0.013345462270081043,0.773409903049469,0.250643789768219,-0.013396303169429302,0.7443832159042358,0.16284716129302979,-0.01962953433394432,0.7256134152412415,0.09009332954883575,-0.022834300994873047,0.794677734375,0.18782517313957214,0.050028786063194275,0.789463460445404,0.12110807746648788,0.02142518386244774,0.8085598945617676,0.1476425677537918,-0.006255102809518576,0.8236749172210693,0.19028840959072113,-0.018679635599255562,0.8371105194091797,0.17876969277858734,0.04604515805840492,0.8335283994674683,0.10616462677717209,0.011887049302458763,0.8449832201004028,0.1713389754295349,-0.012819124385714531,0.8512255549430847,0.23655599355697632,-0.01842384599149227,0.8804442882537842,0.1792324036359787,0.03407956659793854,0.8801729679107666,0.10874232649803162,-0.0025039617903530598,0.8799760937690735,0.1834625005722046,-0.008520523086190224,0.8794103264808655,0.25477567315101624,0.001467615831643343,0.9263087511062622,0.18621493875980377,0.020759331062436104,0.9224856495857239,0.12451668083667755,-6.629974814131856e-05,0.915558934211731,0.1735488325357437,0.0042139762081205845,0.911697268486023,0.2276633083820343,0.01602953113615513
A,0.6717866659164429,0.3920794427394867,-4.5506996571020863e-07,0.5686123371124268,0.40095725655555725,-0.018131956458091736,0.47549039125442505,0.3603529930114746,-0.020456308498978615,0.40682482719421387,0.30000805854797363,-0.029955601319670677,0.3518075942993164,0.24698375165462494,-0.03630105033516884,0.4744061827659607,0.28013521432876587,0.05018545314669609,0.4291808605194092,0.22637934982776642,0.010073991492390633,0.4635924994945526,0.24514555931091309,-0.024110646918416023,0.5019694566726685,0.2770986557006836,-0.03903665021061897,0.5104345679283142,0.23313887417316437,0.04364277422428131,0.4638674259185791,0.17219024896621704,-0.004683474078774452,0.507474958896637,0.2342936098575592,-0.033483248203992844,0.5497266054153442,0.29385262727737427,-0.037340257316827774,0.5527373552322388,0.19518476724624634,0.027301117777824402,0.5114302635192871,0.14454281330108643,-0.022716781124472618,0.5482436418533325,0.22173328697681427,-0.028703073039650917,0.5849717855453491,0.2886091470718384,-0.013695750385522842,0.6004940271377563,0.1621437966823578,0.009038309566676617,0.5619738698005676,0.1244049072265625,-0.021412445232272148,0.578453004360199,0.17972107231616974,-0.017114732414484024,0.60207200050354,0.23195034265518188,-0.002075580880045891
A,0.7004832029342651,0.4311438798904419,-5.973871566311573e-07,0.605323314666748,0.3702368140220642,-0.010388689115643501,0.5402314066886902,0.26983749866485596,-0.010466392152011395,0.5063289403915405,0.17202116549015045,-0.019160468131303787,0.47876614332199097,0.0909002274274826,-0.025961529463529587,0.5803388357162476,0.18921178579330444,0.05200980603694916,0.5670135021209717,0.11905154585838318,0.016434194520115852,0.5699298977851868,0.16272032260894775,-0.014720598235726357,0.5746479630470276,0.2192019522190094,-0.02887854538857937,0.6248664855957031,0.17596112191677094,0.04185515642166138,0.6047561168670654,0.09229592978954315,-0.00011254986748099327,0.6069998741149902,0.17777790129184723,-0.02529880590736866,0.6163500547409058,0.25869473814964294,-0.028284577652812004,0.6740443110466003,0.17331594228744507,0.023139119148254395,0.6540094017982483,0.09715092182159424,-0.021461699157953262,0.6510064601898193,0.19170430302619934,-0.024311626330018044,0.6573066711425781,0.27568113803863525,-0.008984255604445934,0.7286412715911865,0.1807250678539276,0.0031787750776857138,0.7039096355438232,0.11825843900442123,-0.02446497604250908,0.6935285329818726,0.18242323398590088,-0.0174719225615263,0.694855272769928,0.2473224252462387,-0.0013462483184412122
A,0.7758287787437439,0.6175867915153503,-9.174414117296692e-07,0.6760448813438416,0.6067666411399841,-0.008821884170174599,0.5854542255401611,0.5567067861557007,-0.012925495393574238,0.5229875445365906,0.5127878785133362,-0.023453831672668457,0.46599701046943665,0.4882780611515045,-0.030681002885103226,0.5884291529655457,0.42530256509780884,0.027921950444579124,0.5352622270584106,0.4364381432533264,-0.008449709042906761,0.5684073567390442,0.5065736770629883,-0.03344523534178734,0.5999711155891418,0.5442019701004028,-0.04429299384355545,0.6263786554336548,0.3955243229866028,0.01658281311392784,0.573494017124176,0.4171057343482971,-0.02018280327320099,0.6133561134338379,0.5025141835212708,-0.03191604092717171,0.6454576253890991,0.5369616746902466,-0.030472252517938614,0.672193169593811,0.37929606437683105,-0.002166400896385312,0.6187965273857117,0.4022481143474579,-0.04248642548918724,0.6521880626678467,0.49095481634140015,-0.0329940989613533,0.6836848258972168,0.5271090269088745,-0.014129103161394596,0.7231197953224182,0.3767099976539612,-0.02214277908205986,0.6688937544822693,0.3891652226448059,-0.04531872272491455,0.6830654740333557,0.45953598618507385,-0.03230181336402893,0.7066928744316101,0.49266380071640015,-0.01442805491387844
A,0.6379969120025635,0.9850181341171265,-5.795100150862709e-07,0.5744339823722839,0.9261038899421692,-0.005179704166948795,0.5337291359901428,0.8392813801765442,-0.0053032804280519485,0.5161740779876709,0.7640234231948853,-0.011882860213518143,0.49990323185920715,0.702231228351593,-0.01621142216026783,0.5695268511772156,0.7828812003135681,0.03139505535364151,0.5569008588790894,0.7218698263168335,0.005922173615545034,0.5568356513977051,0.7684053182601929,-0.01334336306899786,0.5605891942977905,0.8184744715690613,-0.020977256819605827,0.6027990579605103,0.783136785030365,0.022851107642054558,0.5883909463882446,0.7179226875305176,-0.0041591390036046505,0.5850489139556885,0.7824943661689758,-0.017822405323386192,0.5878928899765015,0.8386607766151428,-0.01822078414261341,0.6388071775436401,0.7896389961242676,0.008621804416179657,0.6222583055496216,0.7252413034439087,-0.01884464919567108,0.6156534552574158,0.7958526015281677,-0.015919655561447144,0.6177680492401123,0.8551090955734253,-0.003711886703968048,0.6787867546081543,0.8039631247520447,-0.006610862910747528,0.6562459468841553,0.752782940864563,-0.02321803942322731,0.6440819501876831,0.7990270853042603,-0.01570470631122589,0.643587589263916,0.8441869020462036,-0.003508665831759572
A,0.27696943283081055,0.8552340865135193,-6.887618724249478e-07,0.2146487832069397,0.8322087526321411,0.0066372393630445,0.17352429032325745,0.778874933719635,0.009909125976264477,0.14770109951496124,0.7321033477783203,0.004483421333134174,0.11993727087974548,0.6919564604759216,-0.0002694253344088793,0.21422456204891205,0.7046751976013184,0.037195682525634766,0.18260282278060913,0.666478157043457,0.01715201698243618,0.1717684268951416,0.7128875255584717,0.0011587374610826373,0.17854030430316925,0.7604129910469055,-0.005296963267028332,0.232391819357872,0.695665717124939,0.02448653057217598,0.1909031867980957,0.6576119065284729,0.00011231689859414473,0.18822211027145386,0.7219892740249634,-0.013509218581020832,0.2063753306865692,0.7747142314910889,-0.014110764488577843,0.2559356093406677,0.6847373843193054,0.007925719022750854,0.20601661503314972,0.6546444892883301,-0.015673790127038956,0.20987600088119507,0.7201697826385498,-0.017348432913422585,0.23481515049934387,0.7705422639846802,-0.009121903218328953,0.285741925239563,0.6763854026794434,-0.008653592318296432,0.23660923540592194,0.6637488007545471,-0.025014903396368027,0.23332974314689636,0.7064629793167114,-0.022754402831196785,0.2528967261314392,0.745410144329071,-0.014229831285774708
A,0.21935580670833588,0.6589175462722778,-6.006117700962932e-07,0.14527925848960876,0.6342161893844604,-0.0013455664739012718,0.09279941022396088,0.5738193392753601,0.0023894880432635546,0.06312928348779678,0.5114824175834656,-0.0019432681147009134,0.040521152317523956,0.45462775230407715,-0.005403186194598675,0.15048110485076904,0.5079140663146973,0.044145554304122925,0.1240668073296547,0.45821285247802734,0.025883818045258522,0.10932241380214691,0.4936312735080719,0.008160863071680069,0.11079668998718262,0.5409920811653137,0.00025939501938410103,0.17681701481342316,0.4962536096572876,0.03534494712948799,0.14221516251564026,0.43403926491737366,0.012403384782373905,0.1333126574754715,0.488951712846756,-0.005420256406068802,0.1477539986371994,0.5483287572860718,-0.009022836573421955,0.207541361451149,0.48452258110046387,0.021266182884573936,0.1685076653957367,0.4241938292980194,-0.0034037078730762005,0.16143755614757538,0.48839184641838074,-0.0091145820915699,0.18016387522220612,0.551398515701294,-0.0027547331992536783,0.24597004055976868,0.47364166378974915,0.006627968978136778,0.2018326073884964,0.4310911297798157,-0.010634112171828747,0.1878625899553299,0.47278261184692383,-0.009157276712357998,0.2004450559616089,0.5235313773155212,-0.0010291959624737501
A,0.31054937839508057,0.5366665720939636,-6.7340664600124e-07,0.22542043030261993,0.5342406034469604,-0.007886502891778946,0.14766445755958557,0.47923266887664795,-0.005464012268930674,0.09954092651605606,0.41754791140556335,-0.010521085932850838,0.05815218389034271,0.3665693998336792,-0.01430769544094801,0.18271900713443756,0.390828013420105,0.04161887615919113,0.14574453234672546,0.350780725479126,0.015346706844866276,0.15039512515068054,0.39602577686309814,-0.007487473078072071,0.16645996272563934,0.4463229477405548,-0.017292067408561707,0.21247950196266174,0.3671295940876007,0.033778637647628784,0.16757294535636902,0.3200591504573822,0.0026965350843966007,0.18356557190418243,0.3864734470844269,-0.016282223165035248,0.21305684745311737,0.4450705051422119,-0.018225708976387978,0.24759255349636078,0.34576770663261414,0.019203802570700645,0.20081204175949097,0.2996409833431244,-0.013793275691568851,0.21714626252651215,0.3756387233734131,-0.015662727877497673,0.2472536861896515,0.43679285049438477,-0.0038233569357544184,0.29033362865448,0.32584595680236816,0.003519291989505291,0.24162131547927856,0.29123005270957947,-0.018303394317626953,0.24517221748828888,0.3445763885974884,-0.012742780148983002,0.26763808727264404,0.3932246267795563,0.0001080892761819996
A,0.8335862755775452,0.7886278033256531,-2.452673300012975e-07,0.7727192044258118,0.7488607168197632,-0.005981768015772104,0.7373184561729431,0.6852211952209473,-0.003974831197410822,0.7192460298538208,0.620552659034729,-0.007120155263692141,0.7059054374694824,0.5691584944725037,-0.008025853894650936,0.744091808795929,0.6478055715560913,0.04304671287536621,0.7401061654090881,0.5997961759567261,0.021961690858006477,0.7573678493499756,0.6225725412368774,0.0019314370583742857,0.7708359360694885,0.6541895270347595,-0.006161792669445276,0.7759994864463806,0.6356037855148315,0.03938866779208183,0.7715192437171936,0.5836823582649231,0.014268320053815842,0.7842637896537781,0.637412428855896,-0.002665095729753375,0.7922438979148865,0.6853704452514648,-0.0045105814933776855,0.8074148893356323,0.632181704044342,0.02989458106458187,0.8017571568489075,0.587613046169281,0.004101401194930077,0.8075635433197021,0.6438703536987305,0.001987081253901124,0.8140819072723389,0.6931423544883728,0.011660023592412472,0.8416567444801331,0.6334578394889832,0.019589047878980637,0.8345343470573425,0.5908881425857544,0.007644671946763992,0.8325685858726501,0.6267407536506653,0.013817926868796349,0.8331137895584106,0.6628058552742004,0.02477356418967247
A,0.7762159705162048,0.8633633852005005,-4.3705179564312857e-07,0.7293758988380432,0.8272627592086792,-0.020312795415520668,0.6999680995941162,0.7548115253448486,-0.027923863381147385,0.6879162788391113,0.6944734454154968,-0.03538644686341286,0.6727076768875122,0.6471981406211853,-0.03924449533224106,0.7266836166381836,0.69391930103302,-0.002772972686216235,0.7268038392066956,0.6678488254547119,-0.030592938885092735,0.7304360270500183,0.7234094738960266,-0.044885024428367615,0.731281042098999,0.7627973556518555,-0.04931575059890747,0.7653203010559082,0.6956611275672913,-0.003298148512840271,0.761957049369812,0.6674267649650574,-0.03101024031639099,0.7586364150047302,0.7386652231216431,-0.036472491919994354,0.7588394284248352,0.7692161798477173,-0.03269418701529503,0.8031695485115051,0.7091270685195923,-0.009109938517212868,0.8009350299835205,0.6826466917991638,-0.03785674646496773,0.7899494171142578,0.7448343634605408,-0.029098879545927048,0.7854998707771301,0.7710036039352417,-0.014746186323463917,0.8378432989120483,0.7298749089241028,-0.01643475331366062,0.8371816873550415,0.6998252868652344,-0.031513214111328125,0.8230218887329102,0.7385464310646057,-0.020828504115343094,0.814851701259613,0.7575724720954895,-0.0077979895286262035
A,0.7700001001358032,0.8619363903999329,-5.278945423015102e-07,0.7028075456619263,0.8213015794754028,-0.010231717489659786,0.6548863649368286,0.7582880854606628,-0.015410342253744602,0.6200547218322754,0.714613139629364,-0.023047173395752907,0.588348388671875,0.6874189376831055,-0.027004659175872803,0.6931779384613037,0.6722092032432556,0.009818587452173233,0.6468254923820496,0.6901435256004333,-0.014815695583820343,0.6613985896110535,0.745000422000885,-0.031113024801015854,0.677874743938446,0.7618708610534668,-0.039824336767196655,0.7241703867912292,0.6667974591255188,0.0034192956518381834,0.6733507513999939,0.6972295045852661,-0.02033158577978611,0.6862106323242188,0.7586262226104736,-0.02562287077307701,0.7044803500175476,0.7626302242279053,-0.025332655757665634,0.757714569568634,0.681034505367279,-0.00790686160326004,0.71095210313797,0.7041047811508179,-0.03249002620577812,0.714726984500885,0.7601162791252136,-0.022048918530344963,0.7309523224830627,0.7628164291381836,-0.009661265648901463,0.7887961268424988,0.7063047289848328,-0.020942263305187225,0.7524350881576538,0.714957058429718,-0.03346709907054901,0.7442508339881897,0.7535881996154785,-0.023285705596208572,0.7542404532432556,0.7613644003868103,-0.012147427536547184
A,0.7355552911758423,0.6898564100265503,-5.901982831346686e-07,0.6706236600875854,0.6469690203666687,-0.0014663813635706902,0.6260476112365723,0.5865265130996704,-0.0016143699176609516,0.5960731506347656,0.5327669978141785,-0.008496287278831005,0.5628637075424194,0.49551013112068176,-0.013571654446423054,0.6498110294342041,0.5257257223129272,0.032408151775598526,0.6173669695854187,0.4917704463005066,0.007379335351288319,0.6223016977310181,0.542060136795044,-0.011351542547345161,0.6366972327232361,0.5822569727897644,-0.018929287791252136,0.6745746731758118,0.5191662311553955,0.023336924612522125,0.6385770440101624,0.4857010245323181,-0.004411339294165373,0.6464812755584717,0.5470728874206543,-0.017721351236104965,0.6650793552398682,0.5878897309303284,-0.01838659681379795,0.7036194801330566,0.5160916447639465,0.009025867097079754,0.6647017598152161,0.48466357588768005,-0.017233088612556458,0.6693494319915771,0.5442919731140137,-0.015462719835340977,0.6880058646202087,0.5854030847549438,-0.004695368465036154,0.7374758124351501,0.516749382019043,-0.006153480149805546,0.6972771883010864,0.488557904958725,-0.0207566749304533,0.693759024143219,0.529665470123291,-0.01477015856653452,0.7082816362380981,0.5632200837135315,-0.004211598541587591
